date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:43	2857531/2857531	UR-M--	200	added ('Partial%20Content')	application/x-shockwave-flash	date:Tue,%2014%20Jan%202014%2010:48:18%20GMT	http://www.badaramdwara.org/ramji.swf	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramji.swf	(from http://www.badaramdwara.org/photo.php)
17:53:45	3248/3248	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:40:08%20GMT	http://www.badaramdwara.org/abouthindi2.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/abouthindi2.html	(from http://www.badaramdwara.org/abouthindi.html)
17:58:20	89449/89449	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:48%20GMT	http://www.badaramdwara.org/images/thumbs/ks7.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks7.jpg	(from http://www.badaramdwara.org/krashi.php)
18:01:16	2783645/2783645	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:15:54%20GMT	http://www.badaramdwara.org/images/gosala%20image/k7.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k7.jpg	(from http://www.badaramdwara.org/krashi.php)
18:01:32	94964/94964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:54%20GMT	http://www.badaramdwara.org/images/thumbs/ks8.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks8.jpg	(from http://www.badaramdwara.org/krashi.php)
18:02:38	94984/94984	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:54%20GMT	http://www.badaramdwara.org/images/thumbs/ks9.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks9.jpg	(from http://www.badaramdwara.org/krashi.php)
18:06:32	97465/97465	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:06%20GMT	http://www.badaramdwara.org/images/thumbs/ks10.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks10.jpg	(from http://www.badaramdwara.org/krashi.php)
18:09:34	2979983/2979983	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:20:32%20GMT	http://www.badaramdwara.org/images/gosala%20image/k9.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k9.jpg	(from http://www.badaramdwara.org/krashi.php)
18:09:47	75852/75852	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:08%20GMT	http://www.badaramdwara.org/images/thumbs/ks11.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks11.jpg	(from http://www.badaramdwara.org/krashi.php)
18:11:07	3147976/3147976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:54:52%20GMT	http://www.badaramdwara.org/images/gosala%20image/k10.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k10.jpg	(from http://www.badaramdwara.org/krashi.php)
18:11:24	99087/99087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:02%20GMT	http://www.badaramdwara.org/images/thumbs/ks1.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks1.jpg	(from http://www.badaramdwara.org/krashi.php)
18:11:59	106251/106251	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:26%20GMT	http://www.badaramdwara.org/images/thumbs/ks2.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks2.jpg	(from http://www.badaramdwara.org/krashi.php)
18:21:00	10947266/10947266	---M--	200	added ('OK')	audio/mpeg	date:Thu,%2019%20Nov%202015%2007:53:24%20GMT	http://www.badaramdwara.org/admin/mp3/mmm.mp3	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/admin/mp3/mmm.mp3	(from http://www.badaramdwara.org/player.php?song=mmm.mp3)
18:21:16	89389/89389	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:34%20GMT	http://www.badaramdwara.org/images/thumbs/ks4.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks4.jpg	(from http://www.badaramdwara.org/krashi.php)
18:22:22	4677677/4677677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2012:58:10%20GMT	http://www.badaramdwara.org/images/gosala%20image/k1.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k1.jpg	(from http://www.badaramdwara.org/krashi.php)
18:22:38	92573/92573	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:40%20GMT	http://www.badaramdwara.org/images/thumbs/ks5.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks5.jpg	(from http://www.badaramdwara.org/krashi.php)
18:22:55	4278029/4278029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:05:22%20GMT	http://www.badaramdwara.org/images/gosala%20image/k2.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k2.jpg	(from http://www.badaramdwara.org/krashi.php)
18:23:12	97976/97976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:38%20GMT	http://www.badaramdwara.org/images/thumbs/ks6.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks6.jpg	(from http://www.badaramdwara.org/krashi.php)
18:26:59	5573294/5573294	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:12:14%20GMT	http://www.badaramdwara.org/images/gosala%20image/k4.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k4.jpg	(from http://www.badaramdwara.org/krashi.php)
18:27:14	84358/84358	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:12%20GMT	http://www.badaramdwara.org/images/thumbs/ks12.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks12.jpg	(from http://www.badaramdwara.org/krashi.php)
18:28:57	2132510/2132510	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:00:56%20GMT	http://www.badaramdwara.org/images/gosala%20image/k12.JPG	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/gosala%20image/k12.jpg	(from http://www.badaramdwara.org/krashi.php)
18:29:11	80010/80010	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202014%2013:32:14%20GMT	http://www.badaramdwara.org/images/thumbs/ks13.jpg	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/images/thumbs/ks13.jpg	(from http://www.badaramdwara.org/krashi.php)
18:29:13	4935/4935	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:43:16%20GMT	http://www.badaramdwara.org/ramprasadhindi2.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramprasadhindi2.html	(from http://www.badaramdwara.org/ramprasadhindi.html)
18:29:14	5170/5170	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:43:20%20GMT	http://www.badaramdwara.org/ramprasadhindi3.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramprasadhindi3.html	(from http://www.badaramdwara.org/ramprasadhindi.html)
18:29:15	5088/5088	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:30%20GMT	http://www.badaramdwara.org/ramdwarahindi2.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi2.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
18:29:16	5293/5293	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:38%20GMT	http://www.badaramdwara.org/ramdwarahindi3.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi3.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
18:29:17	5508/5508	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:46%20GMT	http://www.badaramdwara.org/ramdwarahindi4.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi4.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
18:29:19	5099/5099	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:42%20GMT	http://www.badaramdwara.org/ramdwarahindi5.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi5.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
18:29:20	5571/5571	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:44%20GMT	http://www.badaramdwara.org/ramdwarahindi6.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi6.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
18:29:21	5569/5569	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:46%20GMT	http://www.badaramdwara.org/ramdwarahindi7.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi7.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
18:29:22	5618/5618	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202014%2010:42:48%20GMT	http://www.badaramdwara.org/ramdwarahindi8.html	C:/My%20Web%20Sites/Ramdwara%20OLD%20Site/www.badaramdwara.org/ramdwarahindi8.html	(from http://www.badaramdwara.org/ramdwarahindi.html)
